Name,Age,Height,Reach,Sig. Str. Landed Per Min,Sig. Str. Absorbed Per Min,Takedown avg Per 15 Min,Submission avg Per 15 Min,Sig. Str. Defense (%),Takedown Defense (%),Knockdown Avg,Average fight time (secs),Sig. Str. By Position (Standing),Sig. Str. By Position (Clinch),Sig. Str. By Position (Ground),Win by Method (KO/TKO),Win by Method (Decision),Win by Method (Sub),Striking accuracy (%),Takedown Accuracy (%),Wins,Losses,Draws,Style_Boxing,Style_Brawler,Style_Brazilian Jiu-Jitsu,Style_Freestyle,Style_Grappler,Style_Jiu-Jitsu,Style_Judo,Style_Karate,Style_Kickboxer,Style_Kung Fu,Style_MMA,Style_Muay Thai,Style_Sambo,Style_Striker,Style_Taekwondo,Style_Wrestler,Style_Wrestling
Montserrat Ruiz,0.36,0.821917808219178,0.16129032258064546,0.07034728406055209,0.4910891089108911,0.2733333333333333,0.08384458077709611,0.44705882352941173,0.33,0.0,0.4566666666666667,0.019566736547868623,0.0,0.0035460992907801418,0.1764705882352941,0.07692307692307693,0.024096385542168676,0.27,0.8300000000000001,0.38461538461538464,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Duda Santana,0.20000000000000007,0.9178082191780821,0.9354838709677424,0.535173642030276,0.2693069306930693,0.8586666666666667,0.0,0.8588235294117647,0.0,0.46555555555555556,0.03333333333333333,0.0,0.0043859649122807015,0.0035460992907801418,0.11764705882352941,0.0,0.4819277108433735,0.6,0.03,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Taila Santos,0.36,0.9041095890410958,0.6129032258064515,0.3018699910952805,0.2613861386138614,0.26666666666666666,0.11554192229038854,0.6823529411764706,0.86,0.0004222222222222222,0.7491666666666668,0.21034241788958769,0.10526315789473684,0.20212765957446807,0.5882352941176471,0.09230769230769231,0.03614457831325302,0.48,0.76,0.7307692307692308,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Marilia Santos,0.36,0.8889035806844025,0.4685351665785302,0.39180765805877116,0.402970297029703,0.13333333333333333,0.10224948875255624,0.6235294117647059,0.67,0.0,0.75,0.033542976939203356,0.02631578947368421,0.02127659574468085,0.0,0.0,0.0,0.54,1.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yana Santos,0.5200000000000001,0.9041095890410958,0.6451612903225805,0.3935886019590383,0.30891089108910896,0.12933333333333333,0.012269938650306749,0.6,0.43,0.00013333333333333334,0.6175,0.21313766596785463,0.45175438596491224,0.12411347517730496,0.4117647058823529,0.09230769230769231,0.012048192771084338,0.59,0.53,0.576923076923077,0.38095238095238093,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Luana Santos,0.12,0.9041095890410958,0.5483870967741935,0.4746215494211932,0.3178217821782178,0.2706666666666666,0.20756646216768915,0.7647058823529411,0.67,0.0,0.3691666666666667,0.07337526205450734,0.02850877192982456,0.0,0.058823529411764705,0.046153846153846156,0.04819277108433735,0.55,0.6,0.3076923076923077,0.047619047619047616,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
YeDam Seo,0.4,0.8889035806844025,0.4685351665785302,0.029385574354407838,0.22475247524752476,0.0,0.0,0.6470588235294118,0.0,1.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.1927710843373494,0.0,0.0,0.07692307692307693,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rosi Sexton,1.0,0.8630136986301369,0.2903225806451615,0.2947462154942119,0.7346534653465346,0.1,0.0,0.4823529411764706,0.8,0.0,0.665,0.07617051013277427,0.015350877192982455,0.05673758865248227,0.11764705882352941,0.06153846153846154,0.08433734939759037,0.4,0.1,0.5,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Liliya Shakirova,0.4,0.8889035806844025,0.4685351665785302,0.2404274265360641,0.25544554455445545,0.0,0.0,0.8705882352941177,0.0,0.5677777777777778,0.01916666666666667,0.0,0.0,0.0,0.0,0.0,0.3734939759036145,0.0,0.08,0.07692307692307693,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Antonina Shevchenko,0.68,0.9315068493150684,0.5483870967741935,0.3437221727515583,0.29009900990099013,0.05733333333333333,0.04396728016359918,0.6235294117647059,0.54,0.0,0.5775,0.16911250873515024,0.2149122807017544,0.21631205673758866,0.1764705882352941,0.36923076923076925,0.012048192771084338,0.55,0.43,0.38461538461538464,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Valentina Shevchenko,0.6,0.8904109589041096,0.5483870967741935,0.29207479964381117,0.2089108910891089,0.3413333333333333,0.03783231083844581,0.7411764705882353,0.71,5.555555555555556e-05,0.8975000000000001,0.46261355695317957,0.1907894736842105,0.6843971631205673,0.47058823529411764,0.676923076923077,0.08433734939759037,0.53,0.64,0.8846153846153847,0.19047619047619047,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Maria Silva,0.2400000000000001,0.8630136986301369,0.4193548387096775,0.26714158504007124,0.11188118811881187,0.26666666666666666,0.05112474437627812,0.7411764705882353,0.56,0.0,0.75,0.033542976939203356,0.03289473684210526,0.09574468085106383,0.0,0.0,0.0,0.58,1.0,0.038461538461538464,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Janaina Silva,0.4,0.8889035806844025,0.4685351665785302,0.0,0.14851485148514854,0.0,0.0,0.7411764705882353,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.18890056022408963,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Natalia Silva,0.2400000000000001,0.8767123287671232,0.4193548387096775,0.40338379341050756,0.20792079207920794,0.06666666666666667,0.0,0.7647058823529411,0.91,0.0005555555555555556,0.5941666666666667,0.1774982529699511,0.0043859649122807015,0.04609929078014184,0.29411764705882354,0.07692307692307693,0.08433734939759037,0.45,0.29,0.6538461538461539,0.23809523809523808,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Karine Silva,0.36,0.8904109589041096,0.5483870967741935,0.23775601068566338,0.30891089108910896,0.47866666666666663,0.23006134969325154,0.5882352941176471,0.0045000000000000005,0.44555555555555554,0.05166666666666667,0.011180992313067784,0.02412280701754386,0.031914893617021274,0.058823529411764705,0.12307692307692308,0.43373493975903615,0.73,0.18,0.15384615384615385,0.0,0.06696428571428571,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mayra Bueno Silva,0.44000000000000006,0.9041095890410958,0.5161290322580645,0.35707925200356183,0.49504950495049505,0.08533333333333333,0.15746421267893662,0.611764705882353,0.67,0.0,0.48750000000000004,0.21523410202655485,0.293859649122807,0.09574468085106383,0.058823529411764705,0.03076923076923077,0.08433734939759037,0.59,0.29,0.38461538461538464,0.19047619047619047,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Leslie Smith,0.7600000000000001,0.9452054794520548,0.4838709677419355,0.6731967943009795,0.8326732673267327,0.0,0.0,0.6,0.63,0.0005333333333333334,0.45083333333333336,0.24737945492662472,0.2543859649122807,0.024822695035460994,0.29411764705882354,0.07692307692307693,0.0,0.4,0.0,0.38461538461538464,0.3333333333333333,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Livinha Souza,0.5600000000000002,0.8904109589041096,0.2903225806451615,0.15583259127337487,0.3564356435643565,0.33866666666666667,0.1411042944785276,0.6705882352941176,0.4,0.0,0.5416666666666667,0.05520614954577219,0.043859649122807015,0.05319148936170213,0.11764705882352941,0.06153846153846154,0.0963855421686747,0.45,0.46,0.5384615384615385,0.19047619047619047,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ketlen Souza,0.31999999999999995,0.8630136986301369,0.2903225806451615,0.42564559216384684,0.20099009900990097,0.12,0.0,0.7176470588235294,0.5,0.0,0.4191666666666667,0.04961565338923829,0.015350877192982455,0.0070921985815602835,0.47058823529411764,0.06153846153846154,0.012048192771084338,0.6900000000000001,0.5,0.5384615384615385,0.19047619047619047,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Felicia Spencer,0.44000000000000006,0.9041095890410958,0.6129032258064515,0.2858414959928762,0.4495049504950495,0.15733333333333333,0.02044989775051125,0.5294117647058824,0.27,0.0,0.6366666666666667,0.08385744234800838,0.14035087719298245,0.21631205673758866,0.11764705882352941,0.03076923076923077,0.04819277108433735,0.49,0.19,0.34615384615384615,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Cristina Stanciu,0.31999999999999995,0.8767123287671232,0.3548387096774195,0.22261798753339268,0.30396039603960395,0.11333333333333333,0.1738241308793456,0.611764705882353,0.4,0.0,0.44,0.023759608665269043,0.0043859649122807015,0.028368794326241134,0.058823529411764705,0.015384615384615385,0.03614457831325302,0.5,1.0,0.19230769230769232,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Maia Stevenson,0.8000000000000002,0.8767123287671232,0.2580645161290325,0.13980409617097062,0.3099009900990099,0.5213333333333333,0.0,0.38823529411764707,0.5,0.0,0.19166666666666668,0.002795248078266946,0.0043859649122807015,0.0,0.1764705882352941,0.015384615384615385,0.024096385542168676,0.55,1.0,0.23076923076923078,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Julija Stoliarenko,0.36,0.9178082191780821,0.4838709677419355,0.22172751558325915,0.4495049504950495,0.124,0.17075664621676892,0.5411764705882353,0.55,0.0,0.5066666666666667,0.1264849755415793,0.03289473684210526,0.02127659574468085,0.0,0.015384615384615385,0.12048192771084337,0.39,0.28,0.42307692307692313,0.38095238095238093,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Tatiana Suarez,0.4800000000000001,0.8904109589041096,0.4838709677419355,0.3802315227070347,0.13663366336633662,0.8266666666666667,0.09406952965235174,0.6,1.0,0.0,0.4666666666666667,0.05380852550663871,0.07236842105263158,0.599290780141844,0.11764705882352941,0.046153846153846156,0.07228915662650603,0.64,0.61,0.42307692307692313,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Miesha Tate,0.64,0.9041095890410958,0.4193548387096775,0.23330365093499555,0.29504950495049503,0.2693333333333333,0.13190184049079756,0.611764705882353,0.55,6.666666666666667e-05,0.6358333333333334,0.3165618448637316,0.2587719298245614,0.450354609929078,0.23529411764705882,0.12307692307692308,0.0963855421686747,0.45,0.32,0.7692307692307693,0.42857142857142855,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Danielle Taylor,0.4800000000000001,0.821917808219178,0.09677419354838745,0.24487978628673196,0.32772277227722774,0.02666666666666667,0.02044989775051125,0.8470588235294118,0.7000000000000001,0.0,0.75,0.13626834381551362,0.021929824561403508,0.0035460992907801418,0.1764705882352941,0.07692307692307693,0.012048192771084338,0.29,0.2,0.34615384615384615,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Taneisha Tennant,0.5200000000000001,0.8889035806844025,0.4685351665785302,0.5048975957257346,0.33663366336633666,0.0,0.0,0.8470588235294118,1.0,0.0,0.75,0.05380852550663871,0.0043859649122807015,0.02127659574468085,0.0,0.0,0.0,0.56,0.0,0.19230769230769232,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Puja Tomar,0.36,0.8767123287671232,0.4685351665785302,0.5636687444345503,0.5544554455445544,0.0,0.0,0.5176470588235293,1.0,0.0,0.75,0.06568832983927324,0.0021929824561403508,0.0,0.3529411764705882,0.03076923076923077,0.0,0.48,0.09,0.15384615384615385,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paige VanZant,0.31999999999999995,0.8767123287671232,0.4193548387096775,0.2983081032947462,0.2594059405940594,0.16933333333333334,0.09815950920245399,0.5058823529411764,0.34,0.00017777777777777779,0.5233333333333333,0.07617051013277427,0.22807017543859648,0.36170212765957444,0.11764705882352941,0.046153846153846156,0.03614457831325302,0.52,0.33,0.3076923076923077,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kelly Velasco,0.28000000000000014,0.9452054794520548,0.4685351665785302,0.20213713268032057,0.5613861386138614,0.0,0.0,0.5647058823529412,1.0,0.0,0.75,0.02166317260656883,0.006578947368421052,0.0,0.058823529411764705,0.015384615384615385,0.0,0.35000000000000003,0.0,0.07692307692307693,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kerry Vera,0.4691428571428572,0.9178082191780821,0.4685351665785302,0.0,0.0,0.0,0.0,0.011764705882352941,0.01,0.0,0.0,0.0,0.0,0.11365440253987762,0.15714589084731367,0.06892529852818662,0.08620764647035797,0.43581227436823106,0.322202166064982,0.34046098306026107,0.18890056022408963,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Isis Verbeek,0.28000000000000014,0.8889035806844025,0.4685351665785302,0.27871772039180764,0.3495049504950495,0.0,0.0,0.6352941176470588,0.67,0.0,0.75,0.018867924528301886,0.043859649122807015,0.0,0.0,0.0,0.0,0.44,0.0,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Polyana Viana,0.4,0.8904109589041096,0.5483870967741935,0.26625111308993765,0.2623762376237624,0.10933333333333332,0.18916155419222905,0.6352941176470588,0.39,0.00023333333333333333,0.3641666666666667,0.12159329140461216,0.039473684210526314,0.09219858156028368,0.29411764705882354,0.0,0.0963855421686747,0.41000000000000003,0.33,0.5,0.3333333333333333,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Tamires Vidal,0.16000000000000003,0.9041095890410958,0.6129032258064515,0.28495102404274264,0.38613861386138615,0.0,0.10633946830265849,0.6470588235294118,0.29,0.0005777777777777778,0.4783333333333334,0.06079664570230608,0.010964912280701754,0.0,0.058823529411764705,0.06153846153846154,0.024096385542168676,0.55,0.0,0.2692307692307693,0.14285714285714285,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ketlen Vieira,0.44000000000000006,0.9315068493150684,0.6129032258064515,0.27070347284060553,0.38811881188118813,0.20133333333333334,0.06339468302658487,0.611764705882353,0.93,0.0,0.7683333333333334,0.2746331236897275,0.1995614035087719,0.10638297872340426,0.11764705882352941,0.1076923076923077,0.04819277108433735,0.41000000000000003,0.45,0.5384615384615385,0.14285714285714285,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Cheyanne Vlismas,0.2400000000000001,0.8630136986301369,0.2903225806451615,0.43900267141585037,0.25445544554455446,0.03333333333333333,0.02556237218813906,0.7647058823529411,0.67,0.0002777777777777778,0.61,0.1663172606568833,0.08991228070175439,0.07801418439716312,0.11764705882352941,0.07692307692307693,0.0,0.51,0.33,0.2692307692307693,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Brogan Walker,0.4800000000000001,0.8767123287671232,0.5483870967741935,0.18165627782724844,0.3663366336633664,0.0,0.0,0.5529411764705883,0.11,0.0,0.7241666666666667,0.034940600978336823,0.017543859649122806,0.0035460992907801418,0.0,0.1076923076923077,0.012048192771084338,0.31,0.08,0.15384615384615385,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Michelle Waterson-Gomez,0.68,0.8630136986301369,0.22580645161290347,0.3045414069456812,0.42079207920792083,0.18533333333333332,0.06441717791411043,0.5764705882352941,0.7000000000000001,0.0,0.6975,0.3962264150943396,0.3333333333333333,0.32978723404255317,0.1764705882352941,0.09230769230769231,0.10843373493975904,0.46,0.33,0.6923076923076923,0.6190476190476191,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Emily Whitmire,0.44000000000000006,0.8904109589041096,0.3225806451612905,0.22261798753339268,0.29504950495049503,0.2533333333333333,0.049079754601226995,0.6352941176470588,0.7000000000000001,0.0,0.26333333333333336,0.04192872117400419,0.013157894736842105,0.04609929078014184,0.0,0.046153846153846156,0.012048192771084338,0.31,0.67,0.15384615384615385,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Karolina Wojcik,0.28000000000000014,0.8889035806844025,0.4685351665785302,0.23775601068566338,0.08613861386138615,0.26666666666666666,0.10224948875255624,0.7411764705882353,1.0,0.0,0.75,0.01397624039133473,0.019736842105263157,0.03900709219858156,0.0,0.0,0.0,0.66,0.67,0.038461538461538464,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Danyelle Wolf,0.7200000000000001,0.9794520547945205,0.7419354838709675,0.21104185218165628,0.45247524752475254,0.0,0.05112474437627812,0.5647058823529412,0.78,0.0,0.75,0.047519217330538085,0.006578947368421052,0.0,0.0,0.0,0.0,0.26,0.0,0.038461538461538464,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joanne Wood,0.68,0.9041095890410958,0.4516129032258065,0.6322350845948352,0.48415841584158414,0.20266666666666666,0.032719836400818,0.6,0.59,0.0002666666666666667,0.55,0.7309573724668064,0.49122807017543857,0.20921985815602837,0.29411764705882354,0.16923076923076924,0.012048192771084338,0.51,0.56,0.6538461538461539,0.38095238095238093,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Qihui Yan,0.20000000000000007,0.8889035806844025,0.4685351665785302,0.3811219946571683,0.37326732673267327,0.736,0.0,0.7176470588235294,1.0,0.0,0.5433333333333333,0.05800139762403913,0.0,0.035460992907801414,0.0,0.0,0.0,0.55,0.73,0.038461538461538464,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yan Xiaonan,0.5600000000000002,0.8904109589041096,0.2903225806451615,0.44256455921638466,0.3623762376237624,0.13333333333333333,0.0,0.6941176470588235,0.63,0.00019999999999999998,0.7516666666666667,0.4919636617749825,0.14912280701754385,0.17375886524822695,0.47058823529411764,0.13846153846153847,0.0,0.45,0.73,0.6923076923076923,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Wu Yanan,0.2400000000000001,0.9315068493150684,0.4838709677419355,0.37666963490650046,0.49009900990099015,0.08266666666666667,0.02147239263803681,0.5882352941176471,0.63,0.0,0.6091666666666667,0.1719077568134172,0.12061403508771928,0.028368794326241134,0.3529411764705882,0.015384615384615385,0.060240963855421686,0.41000000000000003,0.3,0.46153846153846156,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ashley Yoder,0.5600000000000002,0.9178082191780821,0.7096774193548385,0.3045414069456812,0.40891089108910894,0.14533333333333334,0.056237218813905934,0.5529411764705883,0.67,9.999999999999999e-05,0.75,0.29559748427672955,0.10526315789473684,0.32978723404255317,0.0,0.06153846153846154,0.04819277108433735,0.39,0.28,0.3076923076923077,0.42857142857142855,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Shanna Young,0.44000000000000006,0.9178082191780821,0.4193548387096775,0.2831700801424755,0.48316831683168315,0.0,0.0572597137014315,0.5058823529411764,0.54,0.0,0.535,0.09154437456324248,0.05043859649122807,0.05673758865248227,0.1764705882352941,0.06153846153846154,0.024096385542168676,0.48,0.0,0.34615384615384615,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Zhang Weili,0.5200000000000001,0.8767123287671232,0.2903225806451615,0.5040071237756011,0.3118811881188119,0.3346666666666666,0.05112474437627812,0.6352941176470588,0.5,0.0003333333333333333,0.6783333333333333,0.34800838574423476,0.14035087719298245,1.0,0.6470588235294118,0.09230769230769231,0.0963855421686747,0.53,0.46,0.9615384615384616,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Daria Zhelezniakova,0.28000000000000014,0.9452054794520548,0.4685351665785302,0.33837934105075684,0.16534653465346535,0.0,0.0,0.9764705882352941,0.5,0.0,0.75,0.03563941299790356,0.013157894736842105,0.0,0.29411764705882354,0.046153846153846156,0.0,0.38,0.09,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
